id_venda,data,id_cliente,id_vendedor,id_formapag,id_produto,quantidadeVendida,desconto,custoTotal,valorVendaBruta
3971,2026-02-03,51,1,4,9,1,0.04,2.15,3.7624999999999997
3972,2026-06-12,8,1,2,18,3,0.02,231.95999999999998,405.93
3973,2026-04-28,33,2,3,14,3,0.05,25.349999999999998,44.3625
3974,2026-04-15,65,2,3,29,1,0.04,8.52,14.91
3975,2026-01-08,58,2,2,2,3,0.01,204.45000000000002,296.45250000000004
3976,2026-02-20,73,2,4,9,1,0.01,2.15,3.7624999999999997
3977,2026-06-27,10,1,1,11,3,0.0,17.25,30.1875
3978,2026-08-31,60,3,2,6,3,0.05,4.62,6.699
3979,2026-03-23,32,2,4,19,4,0.01,18.16,31.78
3980,2026-05-26,72,1,1,9,3,0.0,6.449999999999999,11.2875
3981,2026-08-10,69,3,1,10,2,0.01,6.7,11.725
3982,2026-08-11,69,2,2,21,1,0.04,2.25,3.9375
3983,2026-08-27,46,3,2,23,1,0.02,15.59,27.2825
3984,2026-05-16,26,1,4,20,1,0.05,4.75,8.3125
3985,2026-06-19,40,3,2,15,2,0.03,23.16,40.53
3986,2026-07-22,76,2,4,1,1,0.01,40.11,58.159499999999994
3987,2026-05-08,30,2,2,12,3,0.01,19.740000000000002,34.545
3988,2026-04-27,88,2,1,31,1,0.04,10.25,17.9375
3989,2026-08-08,44,3,4,23,2,0.01,31.18,54.565
3990,2026-02-10,56,3,3,3,1,0.01,75.24,109.09799999999998
3991,2026-01-23,25,3,4,5,1,0.01,154.25,223.6625
3992,2026-08-25,94,1,1,33,4,0.03,45.0,78.75
3993,2026-01-31,17,2,3,16,4,0.02,216.6,379.05
3994,2026-07-25,41,2,4,29,3,0.01,25.56,44.730000000000004
3995,2026-02-28,56,1,1,31,3,0.02,30.75,53.8125
3996,2026-02-17,58,2,2,15,4,0.05,46.32,81.06
3997,2026-05-19,98,3,2,2,2,0.04,136.3,197.63500000000002
3998,2026-06-05,21,3,3,4,3,0.05,286.04999999999995,414.7725
3999,2026-07-22,96,3,1,26,4,0.03,55.0,96.25
4000,2026-01-17,39,3,3,16,2,0.04,108.3,189.525
4001,2026-04-03,95,1,2,11,4,0.04,23.0,40.25
4002,2026-07-01,88,3,1,15,3,0.01,34.74,60.795
4003,2026-04-14,92,1,4,18,2,0.04,154.64,270.62
4004,2026-04-07,61,3,2,18,3,0.03,231.95999999999998,405.93
4005,2026-02-12,27,1,1,26,2,0.0,27.5,48.125
4006,2026-06-03,17,3,4,26,2,0.05,27.5,48.125
4007,2026-08-06,9,3,3,12,3,0.0,19.740000000000002,34.545
4008,2026-04-15,88,2,4,22,4,0.0,29.8,52.15
4009,2026-04-18,71,3,2,32,3,0.01,37.410000000000004,65.4675
4010,2026-01-26,65,2,3,10,3,0.03,10.05,17.5875
4011,2026-04-14,48,2,4,18,1,0.03,77.32,135.31
4012,2026-03-14,12,1,2,18,4,0.04,309.28,541.24
4013,2026-08-01,63,2,1,27,4,0.04,31.96,55.93
4014,2026-01-10,17,3,3,22,4,0.02,29.8,52.15
4015,2026-02-26,27,2,2,10,4,0.02,13.4,23.45
4016,2026-08-22,90,1,3,24,4,0.04,49.8,87.14999999999999
4017,2026-05-13,42,1,2,6,2,0.0,3.08,4.466
4018,2026-04-09,16,3,3,6,1,0.04,1.54,2.233
4019,2026-01-02,36,2,2,19,1,0.0,4.54,7.945
4020,2026-04-02,58,1,4,21,1,0.03,2.25,3.9375
4021,2026-03-09,2,3,3,34,4,0.0,39.56,69.23
4022,2026-07-03,37,1,3,6,2,0.01,3.08,4.466
4023,2026-08-08,51,2,4,4,1,0.05,95.35,138.2575
4024,2026-02-05,38,2,4,7,4,0.03,58.0,84.1
4025,2026-08-18,22,1,4,9,2,0.04,4.3,7.5249999999999995
4026,2026-01-27,35,1,1,20,2,0.0,9.5,16.625
4027,2026-02-21,42,1,2,33,4,0.04,45.0,78.75
4028,2026-01-21,22,2,3,32,4,0.01,49.88,87.29
4029,2026-03-14,16,2,3,6,3,0.04,4.62,6.699
4030,2026-01-01,25,3,3,34,1,0.03,9.89,17.3075
4031,2026-04-14,39,1,3,2,2,0.0,136.3,197.63500000000002
4032,2026-03-10,95,3,2,15,4,0.04,46.32,81.06
4033,2026-01-29,7,2,3,14,4,0.04,33.8,59.14999999999999
4034,2026-01-20,74,3,1,1,1,0.03,40.11,58.159499999999994
4035,2026-02-19,71,3,1,27,4,0.01,31.96,55.93
4036,2026-01-24,53,2,3,11,3,0.04,17.25,30.1875
4037,2026-08-14,87,1,4,9,1,0.04,2.15,3.7624999999999997
4038,2026-07-22,5,1,3,11,1,0.02,5.75,10.0625
4039,2026-06-08,20,1,3,3,2,0.05,150.48,218.19599999999997
4040,2026-05-04,23,3,2,21,2,0.05,4.5,7.875
4041,2026-07-02,78,2,4,6,1,0.0,1.54,2.233
4042,2026-07-08,65,1,2,21,4,0.02,9.0,15.75
4043,2026-05-25,39,2,2,7,3,0.01,43.5,63.074999999999996
4044,2026-04-28,52,1,2,6,4,0.05,6.16,8.932
4045,2026-04-15,55,3,1,19,4,0.01,18.16,31.78
4046,2026-08-26,81,3,1,31,1,0.02,10.25,17.9375
4047,2026-04-22,42,3,2,31,1,0.03,10.25,17.9375
4048,2026-03-10,21,2,4,12,2,0.02,13.16,23.03
4049,2026-04-21,5,1,3,16,1,0.02,54.15,94.7625
4050,2026-05-15,62,3,2,27,3,0.05,23.97,41.9475
4051,2026-04-22,45,3,2,15,2,0.05,23.16,40.53
4052,2026-03-11,93,2,1,18,4,0.05,309.28,541.24
4053,2026-07-06,49,2,1,10,4,0.01,13.4,23.45
4054,2026-05-29,74,3,3,16,3,0.05,162.45,284.2875
4055,2026-01-27,33,1,3,3,1,0.04,75.24,109.09799999999998
4056,2026-05-18,76,3,3,14,2,0.03,16.9,29.574999999999996
4057,2026-02-17,16,1,2,5,1,0.0,154.25,223.6625
4058,2026-07-23,39,2,4,17,4,0.02,261.8,458.15000000000003
4059,2026-01-02,32,2,3,32,1,0.0,12.47,21.8225
4060,2026-01-20,80,1,1,9,1,0.01,2.15,3.7624999999999997
4061,2026-01-22,53,2,4,12,3,0.01,19.740000000000002,34.545
4062,2026-01-24,75,1,2,8,2,0.05,4.5,6.5249999999999995
4063,2026-06-05,2,2,3,19,2,0.01,9.08,15.89
4064,2026-07-09,50,2,1,18,1,0.05,77.32,135.31
4065,2026-07-03,16,2,2,19,2,0.03,9.08,15.89
4066,2026-08-03,6,2,1,33,3,0.01,33.75,59.0625
4067,2026-04-29,11,3,1,2,1,0.03,68.15,98.81750000000001
4068,2026-01-26,29,3,4,4,2,0.05,190.7,276.515
4069,2026-08-27,67,3,3,11,2,0.03,11.5,20.125
4070,2026-05-23,7,1,3,3,1,0.01,75.24,109.09799999999998
4071,2026-02-05,64,3,1,31,2,0.03,20.5,35.875
4072,2026-04-09,43,2,4,1,2,0.0,80.22,116.31899999999999
4073,2026-05-21,45,2,4,14,4,0.01,33.8,59.14999999999999
4074,2026-08-15,16,2,4,15,3,0.01,34.74,60.795
4075,2026-07-21,44,1,4,15,1,0.03,11.58,20.265
4076,2026-03-24,81,1,1,13,1,0.0,5.42,9.485
4077,2026-06-13,14,2,2,2,3,0.03,204.45000000000002,296.45250000000004
4078,2026-01-27,58,1,1,23,1,0.01,15.59,27.2825
4079,2026-01-08,18,2,2,29,3,0.02,25.56,44.730000000000004
4080,2026-02-25,55,2,4,34,1,0.01,9.89,17.3075
4081,2026-08-11,20,1,2,23,1,0.02,15.59,27.2825
4082,2026-08-12,74,1,2,8,3,0.0,6.75,9.7875
4083,2026-04-11,14,3,1,27,2,0.05,15.98,27.965
4084,2026-01-23,48,2,2,11,1,0.03,5.75,10.0625
4085,2026-01-03,43,3,4,17,4,0.04,261.8,458.15000000000003
4086,2026-07-02,96,2,3,29,1,0.0,8.52,14.91
4087,2026-05-16,56,1,1,9,3,0.02,6.449999999999999,11.2875
4088,2026-04-27,98,1,3,7,3,0.01,43.5,63.074999999999996
4089,2026-02-16,83,2,4,16,4,0.03,216.6,379.05
4090,2026-06-19,52,1,4,24,2,0.05,24.9,43.574999999999996
4091,2026-06-06,45,1,1,9,2,0.04,4.3,7.5249999999999995
4092,2026-06-30,21,1,2,1,1,0.01,40.11,58.159499999999994
4093,2026-03-09,39,2,2,26,4,0.04,55.0,96.25
4094,2026-01-27,42,2,3,32,3,0.02,37.410000000000004,65.4675
4095,2026-03-03,52,1,2,2,3,0.05,204.45000000000002,296.45250000000004
4096,2026-01-31,59,3,2,25,2,0.02,25.3,44.275
4097,2026-06-24,64,3,3,13,4,0.04,21.68,37.94
4098,2026-03-27,86,2,3,26,4,0.04,55.0,96.25
4099,2026-06-30,28,2,2,34,1,0.0,9.89,17.3075
4100,2026-02-12,27,2,2,14,3,0.0,25.349999999999998,44.3625
4101,2026-07-03,92,3,2,12,2,0.02,13.16,23.03
4102,2026-06-27,30,3,1,22,3,0.03,22.35,39.1125
4103,2026-06-08,38,1,2,20,3,0.02,14.25,24.9375
4104,2026-03-30,25,2,3,26,2,0.04,27.5,48.125
4105,2026-04-20,35,2,1,4,3,0.05,286.04999999999995,414.7725
4106,2026-08-22,80,1,3,15,4,0.02,46.32,81.06
4107,2026-02-27,1,2,2,1,4,0.05,160.44,232.63799999999998
4108,2026-08-11,26,2,2,1,1,0.0,40.11,58.159499999999994
4109,2026-05-15,70,2,2,15,1,0.01,11.58,20.265
4110,2026-03-27,96,1,1,31,2,0.01,20.5,35.875
4111,2026-01-09,85,3,4,1,4,0.0,160.44,232.63799999999998
4112,2026-03-20,18,1,1,3,4,0.04,300.96,436.39199999999994
4113,2026-05-01,93,1,3,33,1,0.04,11.25,19.6875
4114,2026-08-29,4,2,3,24,4,0.05,49.8,87.14999999999999
4115,2026-03-13,94,3,1,23,4,0.04,62.36,109.13
4116,2026-06-16,78,3,4,4,2,0.0,190.7,276.515
4117,2026-08-06,29,3,2,2,1,0.03,68.15,98.81750000000001
4118,2026-02-20,72,2,1,20,3,0.01,14.25,24.9375
4119,2026-05-08,71,2,1,21,3,0.02,6.75,11.8125
4120,2026-07-02,78,3,3,15,3,0.01,34.74,60.795
4121,2026-02-05,64,2,1,13,3,0.04,16.259999999999998,28.455
4122,2026-06-23,77,2,2,2,4,0.04,272.6,395.27000000000004
4123,2026-07-15,62,1,2,32,1,0.03,12.47,21.8225
4124,2026-06-19,1,2,2,19,4,0.01,18.16,31.78
4125,2026-07-04,19,1,3,26,3,0.03,41.25,72.1875
4126,2026-02-17,80,3,4,34,1,0.02,9.89,17.3075
4127,2026-01-12,86,2,1,19,3,0.04,13.620000000000001,23.835
4128,2026-07-06,59,2,3,21,2,0.01,4.5,7.875
4129,2026-07-27,15,3,4,19,3,0.02,13.620000000000001,23.835
4130,2026-01-17,81,2,4,33,4,0.04,45.0,78.75
4131,2026-05-25,28,1,4,34,4,0.02,39.56,69.23
4132,2026-05-11,13,2,4,17,1,0.03,65.45,114.53750000000001
4133,2026-05-26,41,1,3,27,4,0.04,31.96,55.93
4134,2026-05-28,23,3,2,2,2,0.03,136.3,197.63500000000002
4135,2026-01-27,46,2,1,3,1,0.01,75.24,109.09799999999998
4136,2026-02-02,95,2,3,34,3,0.02,29.67,51.9225
4137,2026-04-06,95,2,4,3,1,0.03,75.24,109.09799999999998
4138,2026-02-23,2,1,1,13,4,0.03,21.68,37.94
4139,2026-08-15,95,1,1,17,1,0.01,65.45,114.53750000000001
4140,2026-07-23,29,1,1,22,1,0.01,7.45,13.0375
4141,2026-06-02,65,1,4,25,1,0.01,12.65,22.1375
4142,2026-02-17,75,2,4,1,4,0.01,160.44,232.63799999999998
4143,2026-06-11,5,3,1,22,1,0.03,7.45,13.0375
4144,2026-01-22,98,3,3,20,3,0.04,14.25,24.9375
4145,2026-04-13,49,3,1,21,4,0.03,9.0,15.75
4146,2026-05-06,76,1,4,4,1,0.03,95.35,138.2575
4147,2026-06-12,94,3,3,11,2,0.02,11.5,20.125
4148,2026-01-26,45,1,3,3,3,0.03,225.71999999999997,327.294
4149,2026-03-16,27,2,4,30,3,0.05,49.349999999999994,86.3625
4150,2026-05-07,91,3,3,23,4,0.0,62.36,109.13
4151,2026-01-20,57,1,1,16,4,0.0,216.6,379.05
4152,2026-01-21,87,2,2,21,1,0.05,2.25,3.9375
4153,2026-05-29,88,1,3,3,2,0.05,150.48,218.19599999999997
4154,2026-06-17,73,1,4,14,2,0.03,16.9,29.574999999999996
4155,2026-08-24,61,2,3,17,2,0.01,130.9,229.07500000000002
4156,2026-01-05,32,1,4,3,1,0.04,75.24,109.09799999999998
4157,2026-06-30,45,2,3,25,4,0.04,50.6,88.55
4158,2026-06-02,61,3,1,32,3,0.05,37.410000000000004,65.4675
4159,2026-01-24,94,3,4,33,4,0.05,45.0,78.75
4160,2026-03-13,4,2,2,1,4,0.03,160.44,232.63799999999998
4161,2026-08-12,34,3,4,12,3,0.04,19.740000000000002,34.545
4162,2026-07-06,91,1,4,29,4,0.02,34.08,59.64
4163,2026-03-17,45,3,2,6,3,0.04,4.62,6.699
4164,2026-03-28,7,2,4,24,4,0.04,49.8,87.14999999999999
4165,2026-02-06,57,3,3,8,2,0.0,4.5,6.5249999999999995
4166,2026-06-17,81,3,1,23,4,0.03,62.36,109.13
4167,2026-01-13,33,2,3,31,4,0.03,41.0,71.75
4168,2026-07-23,79,1,2,9,3,0.04,6.449999999999999,11.2875
4169,2026-08-26,67,3,3,12,3,0.0,19.740000000000002,34.545
4170,2026-05-01,3,1,4,16,4,0.0,216.6,379.05
4171,2026-01-03,70,3,2,11,3,0.02,17.25,30.1875
4172,2026-06-06,31,3,3,6,2,0.04,3.08,4.466
4173,2026-06-09,19,2,1,18,4,0.03,309.28,541.24
4174,2026-04-17,25,1,2,26,1,0.02,13.75,24.0625
4175,2026-01-07,95,1,1,9,1,0.05,2.15,3.7624999999999997
4176,2026-03-27,56,2,1,18,2,0.01,154.64,270.62
4177,2026-04-04,99,1,2,7,1,0.04,14.5,21.025
4178,2026-05-11,85,1,4,31,2,0.05,20.5,35.875
4179,2026-01-31,53,1,1,14,2,0.03,16.9,29.574999999999996
4180,2026-07-09,19,3,1,12,3,0.03,19.740000000000002,34.545
4181,2026-03-17,71,2,4,23,4,0.0,62.36,109.13
4182,2026-05-28,32,2,4,28,4,0.04,30.08,52.64
4183,2026-07-17,14,3,2,9,2,0.0,4.3,7.5249999999999995
4184,2026-07-27,46,2,3,3,2,0.02,150.48,218.19599999999997
4185,2026-06-29,64,1,4,28,2,0.0,15.04,26.32
4186,2026-06-01,36,1,3,26,3,0.01,41.25,72.1875
4187,2026-08-01,55,3,3,33,4,0.05,45.0,78.75
4188,2026-07-20,98,3,4,32,2,0.04,24.94,43.645
4189,2026-05-28,16,1,3,3,2,0.0,150.48,218.19599999999997
4190,2026-05-22,20,2,1,25,2,0.02,25.3,44.275
4191,2026-03-14,60,2,3,12,2,0.01,13.16,23.03
4192,2026-05-30,85,1,3,26,4,0.01,55.0,96.25
4193,2026-08-12,44,1,3,34,4,0.02,39.56,69.23
4194,2026-01-14,25,2,2,2,3,0.03,204.45000000000002,296.45250000000004
4195,2026-08-17,52,1,1,6,3,0.04,4.62,6.699
4196,2026-06-24,72,3,2,6,4,0.04,6.16,8.932
4197,2026-01-22,78,1,3,4,2,0.05,190.7,276.515
4198,2026-02-24,78,1,2,31,4,0.04,41.0,71.75
4199,2026-07-15,74,3,4,24,4,0.04,49.8,87.14999999999999
4200,2026-05-28,59,2,2,30,4,0.02,65.8,115.14999999999999
4201,2026-07-17,92,2,3,3,4,0.04,300.96,436.39199999999994
4202,2026-05-13,35,3,2,29,1,0.04,8.52,14.91
4203,2026-02-17,88,3,1,31,1,0.01,10.25,17.9375
4204,2026-05-18,44,2,4,10,4,0.03,13.4,23.45
4205,2026-05-12,44,3,1,2,4,0.01,272.6,395.27000000000004
4206,2026-03-30,61,3,3,19,4,0.01,18.16,31.78
4207,2026-07-28,54,2,4,20,3,0.01,14.25,24.9375
4208,2026-02-02,23,2,4,7,2,0.03,29.0,42.05
4209,2026-03-09,23,2,1,2,1,0.04,68.15,98.81750000000001
4210,2026-08-31,39,3,4,12,4,0.04,26.32,46.06
4211,2026-06-25,19,3,4,17,3,0.04,196.35000000000002,343.6125
4212,2026-06-11,43,3,2,26,2,0.0,27.5,48.125
4213,2026-06-11,27,3,4,8,1,0.05,2.25,3.2624999999999997
4214,2026-06-02,37,3,4,11,4,0.04,23.0,40.25
4215,2026-05-26,10,1,1,14,1,0.01,8.45,14.787499999999998
4216,2026-03-02,99,3,4,32,2,0.02,24.94,43.645
4217,2026-08-19,57,3,2,11,2,0.05,11.5,20.125
4218,2026-05-05,4,2,2,4,3,0.05,286.04999999999995,414.7725
4219,2026-08-07,73,1,3,5,4,0.02,617.0,894.65
4220,2026-08-24,99,3,2,25,3,0.02,37.95,66.4125
4221,2026-08-31,9,2,4,20,4,0.02,19.0,33.25
4222,2026-08-18,13,2,3,31,2,0.03,20.5,35.875
4223,2026-07-04,23,1,1,11,2,0.01,11.5,20.125
4224,2026-06-01,60,3,1,13,2,0.02,10.84,18.97
4225,2026-07-17,92,1,2,11,2,0.05,11.5,20.125
4226,2026-07-07,92,1,1,24,1,0.03,12.45,21.787499999999998
4227,2026-07-06,96,3,1,17,4,0.05,261.8,458.15000000000003
4228,2026-07-24,25,3,1,10,2,0.03,6.7,11.725
4229,2026-06-29,38,2,3,11,2,0.04,11.5,20.125
4230,2026-08-20,68,2,3,2,4,0.02,272.6,395.27000000000004
4231,2026-04-08,48,2,2,26,3,0.02,41.25,72.1875
4232,2026-07-31,31,2,1,10,4,0.04,13.4,23.45
4233,2026-06-05,37,2,2,13,1,0.01,5.42,9.485
4234,2026-01-21,13,3,2,23,1,0.02,15.59,27.2825
4235,2026-03-18,55,1,2,7,3,0.01,43.5,63.074999999999996
4236,2026-08-26,57,3,1,21,2,0.03,4.5,7.875
4237,2026-05-01,58,2,3,3,2,0.04,150.48,218.19599999999997
4238,2026-05-19,99,3,1,32,2,0.05,24.94,43.645
4239,2026-05-23,81,3,2,1,4,0.03,160.44,232.63799999999998
4240,2026-01-17,43,1,4,24,3,0.04,37.349999999999994,65.3625
4241,2026-02-27,15,3,3,26,1,0.05,13.75,24.0625
4242,2026-04-03,89,3,3,13,3,0.03,16.259999999999998,28.455
4243,2026-01-10,33,2,4,27,2,0.0,15.98,27.965
4244,2026-05-06,59,3,4,2,2,0.0,136.3,197.63500000000002
4245,2026-03-13,13,1,3,23,4,0.01,62.36,109.13
4246,2026-06-30,28,1,2,29,1,0.0,8.52,14.91
4247,2026-01-23,91,3,1,32,4,0.0,49.88,87.29
4248,2026-03-18,78,1,1,23,4,0.02,62.36,109.13
4249,2026-03-25,37,3,3,21,4,0.02,9.0,15.75
4250,2026-07-07,46,3,4,27,1,0.01,7.99,13.9825
4251,2026-05-25,27,1,2,13,3,0.02,16.259999999999998,28.455
4252,2026-04-29,57,3,3,11,1,0.04,5.75,10.0625
4253,2026-01-10,90,3,3,16,1,0.05,54.15,94.7625
4254,2026-01-27,67,1,2,32,3,0.03,37.410000000000004,65.4675
4255,2026-07-21,3,2,2,3,1,0.04,75.24,109.09799999999998
4256,2026-02-28,27,3,1,10,3,0.01,10.05,17.5875
4257,2026-08-18,3,2,2,17,4,0.0,261.8,458.15000000000003
4258,2026-05-30,52,3,2,8,3,0.04,6.75,9.7875
4259,2026-08-01,72,1,3,17,3,0.04,196.35000000000002,343.6125
4260,2026-06-23,94,3,1,32,2,0.01,24.94,43.645
4261,2026-02-18,30,3,3,27,3,0.01,23.97,41.9475
4262,2026-02-12,11,2,2,25,1,0.04,12.65,22.1375
4263,2026-01-01,58,2,4,9,4,0.01,8.6,15.049999999999999
4264,2026-07-30,70,1,3,22,2,0.03,14.9,26.075
4265,2026-08-14,84,3,1,33,2,0.01,22.5,39.375
4266,2026-03-17,74,2,1,19,2,0.04,9.08,15.89
4267,2026-07-31,93,1,2,22,4,0.04,29.8,52.15
4268,2026-03-19,96,3,1,19,4,0.03,18.16,31.78
4269,2026-04-24,58,3,3,30,4,0.02,65.8,115.14999999999999
4270,2026-07-31,2,2,4,1,2,0.05,80.22,116.31899999999999
4271,2026-04-14,60,1,1,18,3,0.05,231.95999999999998,405.93
4272,2026-01-17,68,2,1,24,1,0.03,12.45,21.787499999999998
4273,2026-06-02,68,3,4,18,2,0.04,154.64,270.62
4274,2026-07-20,97,2,1,32,1,0.04,12.47,21.8225
4275,2026-05-20,94,2,4,6,2,0.01,3.08,4.466
4276,2026-05-12,30,3,3,20,4,0.03,19.0,33.25
4277,2026-02-21,97,3,2,13,1,0.01,5.42,9.485
4278,2026-01-26,52,1,3,28,1,0.03,7.52,13.16
4279,2026-08-20,94,1,3,17,4,0.01,261.8,458.15000000000003
4280,2026-08-15,34,2,3,8,2,0.0,4.5,6.5249999999999995
4281,2026-06-20,80,3,4,31,4,0.01,41.0,71.75
4282,2026-05-27,96,3,4,33,1,0.04,11.25,19.6875
4283,2026-03-25,94,2,1,3,2,0.01,150.48,218.19599999999997
4284,2026-08-22,59,3,1,9,1,0.04,2.15,3.7624999999999997
4285,2026-07-22,25,1,4,23,2,0.0,31.18,54.565
4286,2026-04-30,50,1,3,7,4,0.01,58.0,84.1
4287,2026-04-25,84,1,3,4,4,0.03,381.4,553.03
4288,2026-03-19,35,3,1,23,2,0.0,31.18,54.565
4289,2026-05-30,22,2,3,29,3,0.01,25.56,44.730000000000004
4290,2026-05-25,54,3,4,9,4,0.0,8.6,15.049999999999999
4291,2026-08-20,89,3,1,4,4,0.04,381.4,553.03
4292,2026-01-17,35,1,4,11,4,0.03,23.0,40.25
4293,2026-07-21,2,1,4,22,2,0.03,14.9,26.075
4294,2026-03-31,67,1,3,16,2,0.02,108.3,189.525
4295,2026-03-04,42,1,3,18,2,0.02,154.64,270.62
4296,2026-05-12,77,3,4,26,4,0.01,55.0,96.25
4297,2026-03-06,48,1,3,1,4,0.01,160.44,232.63799999999998
4298,2026-03-30,48,2,1,24,2,0.04,24.9,43.574999999999996
4299,2026-07-30,52,2,2,19,4,0.03,18.16,31.78
4300,2026-06-12,84,3,4,12,4,0.03,26.32,46.06
4301,2026-07-16,57,3,2,22,2,0.03,14.9,26.075
4302,2026-05-29,32,2,3,3,3,0.0,225.71999999999997,327.294
4303,2026-04-20,27,3,1,33,1,0.05,11.25,19.6875
4304,2026-03-31,95,1,4,22,2,0.04,14.9,26.075
4305,2026-04-16,42,1,2,11,3,0.02,17.25,30.1875
4306,2026-06-05,15,1,1,11,2,0.02,11.5,20.125
4307,2026-07-08,96,2,1,34,1,0.02,9.89,17.3075
4308,2026-02-17,43,2,2,21,2,0.03,4.5,7.875
4309,2026-07-30,50,2,1,11,3,0.0,17.25,30.1875
4310,2026-06-11,65,1,4,20,4,0.05,19.0,33.25
4311,2026-08-29,54,1,3,9,4,0.02,8.6,15.049999999999999
4312,2026-06-30,17,3,1,15,2,0.04,23.16,40.53
4313,2026-06-05,84,2,4,3,4,0.0,300.96,436.39199999999994
4314,2026-08-14,44,1,2,12,2,0.04,13.16,23.03
4315,2026-07-03,94,2,2,15,1,0.04,11.58,20.265
4316,2026-01-20,74,3,4,19,4,0.02,18.16,31.78
4317,2026-05-11,11,3,2,27,4,0.04,31.96,55.93
4318,2026-02-04,27,1,2,33,1,0.02,11.25,19.6875
4319,2026-04-13,60,2,4,12,3,0.04,19.740000000000002,34.545
4320,2026-03-26,52,3,1,18,3,0.03,231.95999999999998,405.93
4321,2026-03-31,16,2,1,22,4,0.05,29.8,52.15
4322,2026-04-17,33,3,2,26,1,0.03,13.75,24.0625
4323,2026-04-28,5,1,4,20,1,0.04,4.75,8.3125
4324,2026-08-22,28,2,4,27,2,0.04,15.98,27.965
4325,2026-03-20,94,1,4,28,3,0.02,22.56,39.480000000000004
4326,2026-05-02,33,2,3,32,1,0.05,12.47,21.8225
4327,2026-02-26,67,1,2,12,1,0.01,6.58,11.515
4328,2026-04-06,1,1,3,24,4,0.05,49.8,87.14999999999999
4329,2026-05-18,93,3,3,30,1,0.03,16.45,28.787499999999998
4330,2026-01-16,89,1,4,10,1,0.05,3.35,5.8625
4331,2026-01-05,72,1,3,2,4,0.04,272.6,395.27000000000004
4332,2026-05-08,90,3,4,5,4,0.05,617.0,894.65
4333,2026-08-10,22,1,2,6,3,0.05,4.62,6.699
4334,2026-04-03,52,3,4,6,4,0.04,6.16,8.932
4335,2026-03-17,72,3,1,2,3,0.0,204.45000000000002,296.45250000000004
4336,2026-03-14,17,2,1,16,3,0.02,162.45,284.2875
4337,2026-01-20,98,1,2,10,2,0.04,6.7,11.725
4338,2026-05-13,3,1,1,9,1,0.04,2.15,3.7624999999999997
4339,2026-07-11,54,1,1,24,4,0.05,49.8,87.14999999999999
4340,2026-05-25,20,2,1,28,2,0.01,15.04,26.32
4341,2026-05-06,45,2,4,3,3,0.02,225.71999999999997,327.294
4342,2026-06-09,5,1,4,16,2,0.0,108.3,189.525
4343,2026-07-14,84,1,3,24,3,0.04,37.349999999999994,65.3625
4344,2026-07-14,26,1,3,9,4,0.0,8.6,15.049999999999999
4345,2026-02-14,34,2,2,32,1,0.0,12.47,21.8225
4346,2026-05-11,27,3,3,20,2,0.03,9.5,16.625
4347,2026-02-07,14,3,3,33,1,0.01,11.25,19.6875
4348,2026-01-19,84,3,1,2,3,0.02,204.45000000000002,296.45250000000004
4349,2026-05-19,44,2,2,18,3,0.05,231.95999999999998,405.93
4350,2026-07-14,10,3,2,21,1,0.04,2.25,3.9375
4351,2026-03-20,31,2,2,18,2,0.02,154.64,270.62
4352,2026-01-30,66,3,1,9,3,0.04,6.449999999999999,11.2875
4353,2026-03-14,13,2,2,21,3,0.04,6.75,11.8125
4354,2026-01-08,30,1,2,28,3,0.04,22.56,39.480000000000004
4355,2026-03-16,22,1,4,27,4,0.05,31.96,55.93
4356,2026-08-21,74,2,3,33,4,0.02,45.0,78.75
4357,2026-03-21,69,3,4,14,2,0.03,16.9,29.574999999999996
4358,2026-03-30,50,1,3,17,4,0.03,261.8,458.15000000000003
4359,2026-06-19,54,1,4,20,1,0.03,4.75,8.3125
4360,2026-06-08,73,3,4,16,1,0.01,54.15,94.7625
4361,2026-03-18,48,2,4,4,4,0.03,381.4,553.03
4362,2026-08-19,42,3,1,17,2,0.04,130.9,229.07500000000002
4363,2026-08-08,81,1,1,9,3,0.0,6.449999999999999,11.2875
4364,2026-08-31,73,2,2,24,1,0.0,12.45,21.787499999999998
4365,2026-01-01,9,1,3,21,4,0.02,9.0,15.75
4366,2026-07-11,86,2,1,20,3,0.04,14.25,24.9375
4367,2026-06-30,68,2,1,1,2,0.03,80.22,116.31899999999999
4368,2026-06-05,66,3,1,25,1,0.05,12.65,22.1375
4369,2026-02-16,70,3,2,11,2,0.0,11.5,20.125
4370,2026-07-13,76,3,4,29,2,0.03,17.04,29.82
4371,2026-05-25,48,1,1,14,3,0.04,25.349999999999998,44.3625
4372,2026-02-03,68,1,3,30,3,0.01,49.349999999999994,86.3625
4373,2026-04-25,43,2,3,31,2,0.03,20.5,35.875
4374,2026-08-15,43,2,4,22,3,0.01,22.35,39.1125
4375,2026-02-09,6,3,3,19,1,0.03,4.54,7.945
4376,2026-05-14,81,3,4,31,4,0.02,41.0,71.75
4377,2026-07-15,43,3,1,15,3,0.01,34.74,60.795
4378,2026-02-24,82,1,3,23,4,0.05,62.36,109.13
4379,2026-04-25,78,1,2,16,1,0.04,54.15,94.7625
4380,2026-05-28,98,3,2,15,3,0.03,34.74,60.795
4381,2026-07-30,32,3,1,21,3,0.01,6.75,11.8125
4382,2026-08-13,42,1,3,12,1,0.02,6.58,11.515
4383,2026-03-21,82,3,3,8,2,0.01,4.5,6.5249999999999995
